"SK_ID_CURR","TARGET","CODE_GENDER","CNT_CHILDREN","NAME_FAMILY_STATUS","NAME_EDUCATION_TYPE","NAME_INCOME_TYPE","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","FLAG_OWN_CAR","FLAG_OWN_REALTY","NAME_HOUSING_TYPE","OCCUPATION_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_LAST_PHONE_CHANGE","AGE","YEARS_EMPLOYED","BUREAU_AMT_CREDIT_SUM","BUREAU_AMT_CREDIT_SUM_DEBT","PREV_AMT_CREDIT_MAX","PREV_AMT_ANNUITY_MAX","INS_AMT_PAYMENT_SUM","CC_AMT_BALANCE"
"104544","0",F,"0",Civil marriage,Secondary / secondary special,Pensioner,"90000.0","283419.0","16398.0","234000.0",Y,Y,House / apartment,"",-21694,"365243",-2199.0,59.4,-1000.7,1224315.45,84831.615,97299.0,11393.73,431598.77999999997,0.0
"104545","0",M,"0",Married,Secondary / secondary special,Commercial associate,"225000.0","900000.0","35694.0","900000.0",Y,Y,House / apartment,Drivers,-12339,-1889,-427.0,33.8,5.2,2824950.24,110065.5,900000.0,45000.0,1165717.125,523007.49115384615
"104546","0",F,"0",Married,Secondary / secondary special,Working,"90000.0","684000.0","19998.0","684000.0",Y,N,House / apartment,Laborers,-17719,-2396,-264.0,48.5,6.6,474678.0,132399.0,247500.0,16866.63,168363.90000000002,0.0
"104547","0",M,"1",Married,Higher education,Working,"315000.0","1823242.5","55408.5","1665000.0",Y,N,House / apartment,Core staff,-10309,-1941,-7.0,28.2,5.3,9900000.0,9844852.5,"","","",""
"104548","0",F,"0",Married,Higher education,Pensioner,"135000.0","258709.5","26640.0","234000.0",N,Y,House / apartment,"",-21226,"365243",-556.0,58.2,-1000.7,1088221.05,380754.0,107100.0,5533.875,130806.045,""
"104549","0",F,"0",Separated,Higher education,Working,"112500.0","180000.0","9000.0","180000.0",N,Y,House / apartment,"",-16955,-1149,-603.0,46.5,3.1,133398.0,27720.0,521383.5,22091.04,419729.76,""
"104550","0",F,"0",Married,Secondary / secondary special,Pensioner,"78750.0","521280.0","23089.5","450000.0",N,Y,House / apartment,"",-22857,"365243",-155.0,62.6,-1000.7,1481310.0,622548.0,105633.0,11339.235,124145.235,""
"104551","0",F,"0",Married,Secondary / secondary special,Commercial associate,"135000.0","225000.0","24363.0","225000.0",N,Y,House / apartment,Core staff,-14868,-567,-807.0,40.7,1.6,283241.07,0.0,"","",52442.82,""
"104552","0",M,"0",Married,Higher education,Working,"135000.0","330048.0","12573.0","216000.0",Y,Y,House / apartment,Managers,-12257,-953,-1102.0,33.6,2.6,129415.5,0.0,900000.0,45000.0,458298.18,0.0
"104553","0",F,"0",Married,Secondary / secondary special,Pensioner,"90000.0","390960.0","15223.5","337500.0",N,Y,House / apartment,"",-24098,"365243",0.0,66.0,-1000.7,1292535.3599999999,51759.81,119925.0,14232.69,168443.73,""
"104554","0",F,"0",Single / not married,Secondary / secondary special,Working,"90000.0","104256.0","10944.0","90000.0",N,N,House / apartment,Laborers,-14883,-2822,-1674.0,40.8,7.7,882310.68,0.0,291919.5,24223.5,313015.32,""
"104555","0",F,"0",Married,Secondary / secondary special,Commercial associate,"360000.0","405000.0","32125.5","405000.0",N,Y,House / apartment,Laborers,-14563,-1876,0.0,39.9,5.1,3243618.0,916898.31,24808.5,5058.45,30357.585,""
"104556","0",M,"0",Single / not married,Secondary / secondary special,Commercial associate,"81000.0","90000.0","10809.0","90000.0",N,Y,House / apartment,Security staff,-10114,-480,-459.0,27.7,1.3,22500.0,0.0,103500.0,12413.88,126105.12,51213.072
"104557","0",M,"0",Civil marriage,Incomplete higher,Commercial associate,"112500.0","225000.0","11074.5","225000.0",N,N,House / apartment,"",-10553,-1720,0.0,28.9,4.7,"","",127278.0,8362.17,200807.55,""
"104558","1",F,"0",Married,Secondary / secondary special,Working,"225000.0","1264522.5","41922.0","1035000.0",N,Y,With parents,"",-17066,-1332,-837.0,46.8,3.6,369580.5,0.0,893398.5,51465.195,2921376.105,515561.75205882353
"104559","0",F,"1",Single / not married,Incomplete higher,Commercial associate,"157500.0","454500.0","16974.0","454500.0",N,N,House / apartment,Core staff,-8637,-237,-1802.0,23.7,0.6,964510.2,276615.0,512370.0,26197.47,265432.095,""
"104560","0",F,"0",Married,Secondary / secondary special,Working,"135000.0","271066.5","10174.5","234000.0",N,N,House / apartment,Medicine staff,-17596,-1917,-6.0,48.2,5.3,135000.0,127732.5,"","","",""
"104561","0",F,"1",Married,Secondary / secondary special,Working,"81000.0","135000.0","6750.0","135000.0",Y,Y,House / apartment,Security staff,-13404,-2157,-364.0,36.7,5.9,1397537.55,815436.0,19881.0,2017.71,20649.33,""
"104562","0",F,"0",Separated,Secondary / secondary special,Working,"135000.0","855000.0","27580.5","855000.0",N,Y,House / apartment,Laborers,-20071,-3740,0.0,55.0,10.2,838656.0,0.0,900000.0,87808.5,322481.25,0.0
"104563","0",M,"0",Single / not married,Incomplete higher,Working,"135000.0","238500.0","28435.5","238500.0",N,Y,House / apartment,Sales staff,-10104,-117,-685.0,27.7,0.3,"","",450000.0,21109.5,67988.97,""
"104564","0",M,"0",Single / not married,Secondary / secondary special,Working,"112500.0","101880.0","12217.5","90000.0",N,Y,House / apartment,"",-10106,-572,-141.0,27.7,1.6,820782.0,452745.0,767664.0,32272.605,185842.98,""
"104565","0",F,"0",Married,Secondary / secondary special,Working,"216000.0","820453.5","34893.0","652500.0",Y,Y,House / apartment,Managers,-21216,-3641,-1881.0,58.1,10.0,2327265.0,264910.5,1288350.0,33986.655,2701581.075,156788.78727272726
"104566","0",M,"0",Civil marriage,Secondary / secondary special,Pensioner,"135000.0","180000.0","9000.0","180000.0",Y,Y,House / apartment,"",-21515,"365243",-1495.0,58.9,-1000.7,648000.0,0.0,214488.0,23829.615,373922.91000000003,""
"104567","0",M,"0",Married,Higher education,Pensioner,"67500.0","143910.0","14364.0","135000.0",N,N,House / apartment,"",-25059,"365243",-497.0,68.7,-1000.7,603090.0,207508.5,67500.0,6916.725,82994.085,""
"104568","0",M,"1",Married,Secondary / secondary special,Working,"135000.0","143910.0","15628.5","135000.0",N,Y,House / apartment,"",-15465,-752,-494.0,42.4,2.1,85455.0,0.0,708826.5,36936.945,31884.03,0.0
"104569","0",F,"0",Married,Secondary / secondary special,Working,"135000.0","1206000.0","35392.5","1206000.0",N,Y,House / apartment,Laborers,-16799,-9777,0.0,46.0,26.8,886351.5,0.0,630000.0,30051.0,1678269.555,""
"104570","0",M,"0",Married,Secondary / secondary special,Pensioner,"225000.0","1350000.0","37255.5","1350000.0",N,Y,House / apartment,"",-21832,"365243",0.0,59.8,-1000.7,2137500.0,1800000.0,1350000.0,57199.5,2247103.935,""
"104571","0",F,"0",Married,Secondary / secondary special,Working,"157500.0","1113840.0","57001.5","900000.0",N,Y,House / apartment,Sales staff,-19665,-3664,-1477.0,53.9,10.0,188019.0,68049.0,202500.0,11992.275,269792.235,0.0
"104572","0",M,"1",Married,Secondary / secondary special,Working,"180000.0","523597.5","25317.0","468000.0",Y,Y,House / apartment,Laborers,-14594,-1181,-737.0,40.0,3.2,718527.06,0.0,533160.0,28577.745,1460140.74,21277.00125
"104573","0",F,"1",Married,Secondary / secondary special,Working,"202500.0","272173.5","12118.5","184500.0",N,Y,House / apartment,"",-14152,-4673,-1429.0,38.8,12.8,1818638.415,1043734.5,264316.5,14899.905,917388.3150000001,119067.0782142857
"104574","0",M,"2",Married,Secondary / secondary special,Working,"157500.0","450000.0","16965.0","450000.0",N,Y,House / apartment,Laborers,-14030,-542,-465.0,38.4,1.5,315000.0,0.0,46566.0,4325.625,42286.67999999999,""
"104575","0",M,"0",Married,Secondary / secondary special,Commercial associate,"81000.0","450000.0","22018.5","450000.0",N,Y,House / apartment,Drivers,-18335,-2810,-369.0,50.2,7.7,809162.64,69754.5,269550.0,18235.08,435703.275,""
"104576","0",F,"1",Married,Higher education,Working,"180000.0","755190.0","48960.0","675000.0",N,N,House / apartment,Accountants,-12612,-262,-1061.0,34.6,0.7,243000.0,68679.0,765000.0,38250.0,1488311.325,217054.09636363637
"104577","0",F,"0",Single / not married,Secondary / secondary special,Commercial associate,"144000.0","270000.0","23301.0","270000.0",N,Y,House / apartment,Sales staff,-15730,-2085,-1809.0,43.1,5.7,2825305.11,92272.5,1278000.0,56093.49,2258706.735,""
"104579","0",M,"0",Married,Secondary / secondary special,Working,"225000.0","450000.0","27324.0","450000.0",Y,Y,House / apartment,Drivers,-16422,-3672,0.0,45.0,10.1,2067094.71,971340.48,101781.0,12598.2,181980.49500000002,""
"104580","0",M,"0",Married,Secondary / secondary special,Pensioner,"67500.0","481495.5","33511.5","454500.0",Y,N,House / apartment,"",-22629,"365243",-295.0,62.0,-1000.7,"","",81652.5,22047.795,87516.54,""
"104581","0",F,"1",Civil marriage,Secondary / secondary special,Working,"90000.0","135000.0","6889.5","135000.0",Y,N,House / apartment,Cooking staff,-16285,-255,-1839.0,44.6,0.7,1740518.1,648688.5,71244.0,19955.43,172953.99,""
"104582","0",F,"0",Married,Secondary / secondary special,Working,"189000.0","254700.0","30357.0","225000.0",N,Y,House / apartment,Laborers,-15663,-7762,-560.0,42.9,21.3,11289108.645,9970024.5,552330.0,28538.91,1204919.235,9371.623235294117
"104583","1",M,"0",Married,Secondary / secondary special,Working,"157500.0","328405.5","25947.0","283500.0",N,Y,Rented apartment,Laborers,-11661,-856,0.0,31.9,2.3,"","",20340.0,4001.625,23731.785,""
"104585","0",F,"0",Widow,Secondary / secondary special,Commercial associate,"171000.0","528633.0","22527.0","472500.0",N,N,Municipal apartment,Sales staff,-18738,-806,-550.0,51.3,2.2,193657.5,46174.5,309406.5,18090.99,416863.53,0.0
"104586","0",F,"0",Married,Secondary / secondary special,Working,"54000.0","142200.0","9387.0","112500.0",N,Y,House / apartment,Medicine staff,-13839,-6009,-1031.0,37.9,16.5,320823.0,22288.5,337500.0,16875.0,267796.215,""
"104587","0",F,"2",Married,Higher education,Working,"112500.0","193500.0","12928.5","193500.0",N,Y,House / apartment,Sales staff,-12240,-2576,-372.0,33.5,7.1,"","",450000.0,23000.22,510985.575,""
"104589","0",M,"0",Married,Secondary / secondary special,Commercial associate,"135000.0","133659.0","12388.5","108000.0",Y,Y,House / apartment,Laborers,-17751,-2234,0.0,48.6,6.1,180000.0,0.0,677664.0,26753.31,975371.355,""
"104590","0",F,"0",Married,Secondary / secondary special,Pensioner,"76500.0","225000.0","11250.0","225000.0",N,Y,House / apartment,"",-20657,"365243",-220.0,56.6,-1000.7,1710000.0,0.0,90175.5,4659.39,97723.26,""
"104591","0",M,"0",Civil marriage,Secondary / secondary special,Commercial associate,"135000.0","675000.0","21775.5","675000.0",N,N,House / apartment,Laborers,-19972,-2356,-2364.0,54.7,6.5,"","",450000.0,17977.5,1150121.025,59626.765384615384
"104592","0",M,"1",Married,Secondary / secondary special,Commercial associate,"180000.0","755190.0","29947.5","675000.0",N,Y,With parents,Core staff,-13299,-2440,0.0,36.4,6.7,"","",450000.0,22500.0,777996.45,117927.15299999999
"104593","0",F,"0",Civil marriage,Secondary / secondary special,Commercial associate,"135000.0","180000.0","9000.0","180000.0",N,N,House / apartment,Laborers,-14547,-2533,-1231.0,39.9,6.9,6503661.495,0.0,254700.0,14352.93,102329.1,""
"104594","0",F,"1",Married,Higher education,Working,"225000.0","225000.0","11250.0","225000.0",Y,Y,House / apartment,Accountants,-13669,-967,-183.0,37.4,2.6,6817500.0,6134769.0,69813.0,6393.465,38360.79,""
"104595","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"112500.0","225000.0","22383.0","225000.0",N,N,House / apartment,"",-22592,"365243",-1072.0,61.9,-1000.7,1093833.0,0.0,254340.0,18945.99,456757.65,""
"104596","0",F,"2",Married,Secondary / secondary special,Working,"270000.0","640080.0","31261.5","450000.0",N,Y,House / apartment,Managers,-12524,-4301,0.0,34.3,11.8,3830674.5,278473.5,882094.5,47897.73,3255330.15,144405.712265625
"104597","0",M,"0",Married,Secondary / secondary special,Pensioner,"96750.0","312768.0","11718.0","270000.0",N,N,House / apartment,"",-22808,"365243",-519.0,62.5,-1000.7,188199.0,0.0,30388.5,3115.44,31374.899999999998,""
"104598","0",F,"0",Married,Secondary / secondary special,Working,"180000.0","417024.0","15453.0","360000.0",N,N,House / apartment,Private service staff,-15304,-3540,-1314.0,41.9,9.7,787865.85,183141.0,343035.0,38454.39,362455.425,0.0
"104599","0",F,"0",Widow,Secondary / secondary special,Pensioner,"135000.0","522000.0","17095.5","522000.0",N,N,House / apartment,"",-23248,"365243",-2207.0,63.7,-1000.7,341693.91000000003,126184.275,331848.0,14763.6,1274063.67,""
"104600","0",F,"2",Widow,Secondary / secondary special,Unemployed,"135000.0","270000.0","13500.0","270000.0",N,Y,House / apartment,"",-15947,"365243",-49.0,43.7,-1000.7,180000.0,0.0,299610.0,30701.025,416932.47,""
"104601","0",M,"0",Separated,Secondary / secondary special,Working,"225000.0","1575000.0","43443.0","1575000.0",N,N,Municipal apartment,Drivers,-16957,-1718,-1100.0,46.5,4.7,"","",215910.0,23987.61,239747.4,""
"104603","0",F,"0",Single / not married,Higher education,Working,"202500.0","592560.0","35937.0","450000.0",N,Y,House / apartment,Core staff,-11852,-2431,-2139.0,32.5,6.7,140573.745,140573.745,765000.0,35580.6,708123.285,""
"104604","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"67500.0","247500.0","12375.0","247500.0",N,Y,House / apartment,"",-21537,"365243",-351.0,59.0,-1000.7,"","",118629.0,5344.245,58786.695,""
"104605","0",F,"0",Married,Secondary / secondary special,Pensioner,"121500.0","509602.5","21721.5","387000.0",N,Y,House / apartment,"",-22645,"365243",0.0,62.0,-1000.7,337500.0,0.0,357619.5,18031.185,437541.30000000005,""
"104606","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"144000.0","310500.0","15853.5","310500.0",N,Y,House / apartment,"",-23503,"365243",-1526.0,64.4,-1000.7,"","",1305909.0,38223.945,2372115.51,""
"104607","0",F,"0",Married,Secondary / secondary special,Working,"202500.0","755190.0","36459.0","675000.0",Y,Y,House / apartment,Realty agents,-12733,-2458,0.0,34.9,6.7,3227130.0,1551793.5,893398.5,51334.695,4121954.235,40861.822868852454
"104608","0",M,"0",Widow,Secondary / secondary special,Pensioner,"81000.0","555273.0","18040.5","463500.0",N,Y,House / apartment,"",-23631,"365243",-272.0,64.7,-1000.7,"","",33178.5,4034.16,32273.28,""
"104609","0",F,"0",Single / not married,Secondary / secondary special,Working,"90000.0","562500.0","16578.0","562500.0",N,N,House / apartment,"",-19435,-3014,-225.0,53.2,8.3,161561.25,91530.765,313839.0,13772.16,771203.79,""
"104612","0",F,"0",Married,Higher education,Working,"135000.0","472500.0","48546.0","454500.0",N,N,House / apartment,"",-10343,-2030,-918.0,28.3,5.6,42660.0,0.0,472500.0,49640.85,869678.91,""
"104613","0",F,"0",Married,Secondary / secondary special,Pensioner,"67500.0","808650.0","26217.0","675000.0",N,Y,House / apartment,"",-23272,"365243",-192.0,63.8,-1000.7,1059750.0,197226.0,57501.0,5803.56,60163.065,""
"104614","0",M,"0",Married,Higher education,Commercial associate,"540000.0","835380.0","42781.5","675000.0",Y,Y,House / apartment,Managers,-14159,-5015,-518.0,38.8,13.7,4185805.5,2908566.0,2250000.0,65790.0,2207256.525,""
"104615","0",F,"0",Married,Secondary / secondary special,Pensioner,"72000.0","364896.0","17554.5","315000.0",N,Y,House / apartment,"",-20927,"365243",-907.0,57.3,-1000.7,355009.5,0.0,188775.0,20784.15,207618.075,""
"104616","0",M,"1",Married,Secondary / secondary special,Working,"157500.0","278613.0","27684.0","252000.0",Y,N,House / apartment,High skill tech staff,-15355,-167,0.0,42.1,0.5,1269270.0,136998.0,"","",103077.94499999999,3779.86875
"104617","0",M,"1",Married,Higher education,Commercial associate,"360000.0","790830.0","62613.0","675000.0",Y,Y,House / apartment,"",-10870,-1094,-808.0,29.8,3.0,639284.985,215995.5,254250.0,21296.88,113796.94499999999,""
"104619","0",F,"1",Married,Higher education,Commercial associate,"135000.0","810000.0","31653.0","810000.0",N,Y,House / apartment,Sales staff,-16943,-1093,-529.0,46.4,3.0,37570.5,0.0,55503.0,10263.6,61580.97,""
"104621","0",M,"0",Married,Secondary / secondary special,Working,"157500.0","675000.0","26901.0","675000.0",N,Y,House / apartment,Laborers,-18521,-2968,0.0,50.7,8.1,5062339.305,1947550.5,62046.0,7439.31,122303.565,""
"104623","0",M,"2",Married,Higher education,Commercial associate,"292500.0","405000.0","32472.0","405000.0",N,Y,House / apartment,"",-13006,-3651,-301.0,35.6,10.0,3892500.0,1978578.36,720000.0,36000.0,293237.64,500958.375
"104626","0",F,"0",Married,Secondary / secondary special,Working,"270000.0","1321902.0","38781.0","1035000.0",N,Y,House / apartment,"",-16693,-6678,-723.0,45.7,18.3,3589749.0,1221055.65,1339884.0,35346.15,3227564.925,102280.73876470588
"104627","0",F,"1",Married,Higher education,Working,"157500.0","364896.0","17685.0","315000.0",N,N,House / apartment,Core staff,-14854,-7249,-2624.0,40.7,19.9,3222392.13,792982.395,43330.5,4643.73,138956.85,""
"104628","0",F,"0",Married,Secondary / secondary special,Working,"58500.0","550980.0","40221.0","450000.0",Y,N,House / apartment,"",-19606,-922,-1702.0,53.7,2.5,876807.0,120703.5,808650.0,26087.04,324951.705,""
"104629","0",M,"2",Married,Secondary / secondary special,Working,"360000.0","900000.0","46084.5","900000.0",Y,Y,House / apartment,Managers,-13465,-839,-1540.0,36.9,2.3,6625399.5,3013470.0,304933.5,24092.775,627433.965,""
"104630","0",M,"0",Married,Secondary / secondary special,Pensioner,"225000.0","135000.0","7020.0","135000.0",Y,Y,Municipal apartment,"",-22455,"365243",0.0,61.5,-1000.7,1941228.0,1323117.0,1575000.0,39816.0,1742362.83,0.0
"104631","0",F,"0",Civil marriage,Secondary / secondary special,Pensioner,"135000.0","835380.0","33129.0","675000.0",N,N,Municipal apartment,"",-20273,"365243",-1539.0,55.5,-1000.7,"","",134883.0,16644.555,281250.0,""
"104632","0",M,"1",Single / not married,Secondary / secondary special,Commercial associate,"157500.0","313438.5","21073.5","283500.0",N,Y,House / apartment,Drivers,-16910,-3249,-398.0,46.3,8.9,164153.52,0.0,178308.0,19925.775,214444.48500000002,""
"104633","0",M,"0",Married,Secondary / secondary special,Working,"180000.0","254700.0","30357.0","225000.0",Y,Y,House / apartment,Laborers,-12945,-1530,-1449.0,35.5,4.2,"","",491580.0,31576.86,1392586.74,163194.53522727272
"104635","0",F,"0",Married,Higher education,Working,"162000.0","553500.0","58122.0","553500.0",Y,Y,House / apartment,Accountants,-17654,-3572,-53.0,48.4,9.8,1722600.0,169479.0,16654.5,2301.66,23003.19,""
"104636","0",F,"1",Married,Higher education,Working,"81000.0","180000.0","9000.0","180000.0",Y,Y,House / apartment,Managers,-13801,-4475,-2306.0,37.8,12.3,94005.0,0.0,141615.0,13212.675,124863.88500000001,""
"104637","0",F,"1",Married,Secondary / secondary special,Working,"157500.0","288873.0","18589.5","238500.0",Y,Y,House / apartment,Drivers,-17782,-270,-30.0,48.7,0.7,6354907.695,1234731.195,28201.5,4085.01,58763.61,""
"104638","0",F,"0",Widow,Secondary / secondary special,Pensioner,"216000.0","500211.0","25537.5","463500.0",N,N,House / apartment,"",-24705,"365243",-723.0,67.7,-1000.7,969804.99,193495.5,239850.0,24577.425,684576.0,""
"104640","0",F,"2",Married,Higher education,State servant,"243000.0","675000.0","28507.5","675000.0",Y,N,House / apartment,High skill tech staff,-9869,-1588,0.0,27.0,4.4,761395.5,0.0,60840.0,5990.58,35654.805,""
"104641","0",F,"0",Married,Secondary / secondary special,State servant,"216000.0","1575000.0","43443.0","1575000.0",N,Y,House / apartment,Core staff,-20246,-5058,-740.0,55.5,13.9,"","",167476.5,10979.775,197576.505,""
"104642","0",F,"0",Married,Secondary / secondary special,Working,"180000.0","225000.0","11250.0","225000.0",N,N,House / apartment,High skill tech staff,-14875,-3261,-2713.0,40.8,8.9,"","",52564.5,5839.92,116288.1,""
"104643","0",F,"0",Separated,Secondary / secondary special,Commercial associate,"135000.0","202500.0","10125.0","202500.0",N,Y,House / apartment,Cleaning staff,-14215,-783,-656.0,38.9,2.1,1728974.52,548779.5,134433.0,6056.19,144272.87999999998,""
"104644","0",M,"0",Married,Secondary / secondary special,Working,"157500.0","765000.0","25411.5","765000.0",Y,Y,House / apartment,Drivers,-19590,-1552,-1127.0,53.7,4.3,1075500.0,0.0,360000.0,18000.0,446641.65,98781.2145
"104645","0",F,"0",Married,Secondary / secondary special,Commercial associate,"135000.0","728460.0","40806.0","675000.0",N,Y,House / apartment,High skill tech staff,-19241,-12526,-635.0,52.7,34.3,1102521.87,140530.5,112540.5,20810.97,124864.56,""
"104648","0",F,"0",Married,Higher education,Working,"157500.0","1042560.0","55543.5","900000.0",N,Y,House / apartment,Managers,-19347,-1036,-1011.0,53.0,2.8,1975626.0,605317.5,121005.0,6255.945,149936.085,""
"104649","0",F,"0",Separated,Secondary / secondary special,Working,"211500.0","1042515.0","70083.0","999000.0",N,Y,House / apartment,Cooking staff,-15787,-2466,-1623.0,43.3,6.8,589790.25,0.0,450000.0,31320.0,1100323.125,""
"104650","0",F,"0",Married,Secondary / secondary special,Working,"99000.0","675000.0","19867.5","675000.0",N,Y,House / apartment,Sales staff,-23419,-138,-2470.0,64.2,0.4,594787.5,177309.0,15925.5,2124.45,21234.015,""
"104651","0",F,"0",Married,Higher education,Working,"144000.0","1042560.0","34456.5","900000.0",N,N,Municipal apartment,HR staff,-16369,-987,-595.0,44.8,2.7,1359000.0,233995.5,101763.0,11558.25,330668.505,""
"104653","0",F,"0",Single / not married,Secondary / secondary special,Working,"112500.0","679500.0","38070.0","679500.0",N,Y,House / apartment,Security staff,-15855,-929,-681.0,43.4,2.5,625545.0,280188.0,533160.0,42476.445,191020.095,""
"104654","0",M,"0",Married,Secondary / secondary special,Working,"99000.0","269550.0","13095.0","225000.0",N,Y,House / apartment,"",-21624,-507,0.0,59.2,1.4,373231.44,0.0,67500.0,3375.0,157645.125,18287.1125
"104655","0",F,"0",Single / not married,Secondary / secondary special,State servant,"83250.0","254700.0","14620.5","225000.0",N,Y,House / apartment,"",-23914,-1388,-879.0,65.5,3.8,2232031.5,567864.0,280989.0,17269.83,737066.07,""
"104656","0",F,"0",Widow,Secondary / secondary special,Pensioner,"76500.0","436032.0","16564.5","360000.0",N,Y,House / apartment,"",-23312,"365243",-1115.0,63.9,-1000.7,1668306.78,482728.5,1082214.0,38342.835,1745565.21,""
"104657","0",M,"0",Married,Secondary / secondary special,Pensioner,"270000.0","752553.0","40954.5","598500.0",Y,Y,House / apartment,"",-20989,"365243",-458.0,57.5,-1000.7,2655000.0,339966.0,225000.0,21607.02,212088.87,825.05
"104658","0",F,"0",Single / not married,Secondary / secondary special,Working,"180000.0","540000.0","27000.0","540000.0",N,Y,House / apartment,Laborers,-21413,-12824,-1.0,58.7,35.1,1183545.0,74533.05,177196.5,24470.82,500917.45499999996,""
"104659","0",F,"0",Married,Secondary / secondary special,Pensioner,"90000.0","247500.0","12375.0","247500.0",N,Y,House / apartment,"",-21537,"365243",-1860.0,59.0,-1000.7,135734.94,0.0,152820.0,14165.145,256170.105,""
"104660","0",F,"0",Civil marriage,Secondary / secondary special,Commercial associate,"67500.0","242595.0","10813.5","202500.0",N,N,Rented apartment,Sales staff,-8514,-543,-714.0,23.3,1.5,782119.71,491770.17,52888.5,6291.72,130131.0,""
"104661","0",F,"0",Single / not married,Secondary / secondary special,Working,"121500.0","333337.5","26464.5","301500.0",N,Y,House / apartment,Core staff,-11800,-2112,-423.0,32.3,5.8,"","",270000.0,24977.88,726110.145,""
"104662","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"135000.0","436032.0","13347.0","360000.0",N,N,House / apartment,"",-23626,"365243",-2.0,64.7,-1000.7,1402200.0,562792.6799999999,1008117.0,31365.405,2913438.06,""
"104663","0",M,"2",Married,Secondary / secondary special,Working,"193500.0","672174.0","26176.5","481500.0",Y,Y,House / apartment,Drivers,-17470,-2028,-1111.0,47.9,5.6,4381234.92,2084566.5,39136.5,4692.465,56209.005000000005,""
"104664","0",F,"0",Single / not married,Incomplete higher,Working,"112500.0","270000.0","13500.0","270000.0",N,Y,House / apartment,"",-8359,-1197,0.0,22.9,3.3,333000.0,10075.5,133371.0,14868.0,330866.415,""
"104665","0",M,"0",Single / not married,Higher education,Working,"180000.0","1024740.0","49428.0","900000.0",N,Y,With parents,Laborers,-9269,-191,0.0,25.4,0.5,224334.0,0.0,135000.0,15928.785,180884.83500000002,0.0
"104666","0",F,"0",Separated,Secondary / secondary special,Commercial associate,"180000.0","263686.5","25816.5","238500.0",N,Y,Rented apartment,Accountants,-18852,-3155,-2025.0,51.6,8.6,7212847.5,826852.5,180000.0,9000.0,848379.735,116523.82964788732
"104667","0",M,"0",Single / not married,Higher education,Commercial associate,"180000.0","305640.0","34564.5","270000.0",N,N,Rented apartment,"",-8649,-363,-625.0,23.7,1.0,378216.0,91089.0,121734.0,25161.435,96230.87999999999,""
"104668","0",M,"0",Married,Secondary / secondary special,Commercial associate,"121500.0","376078.5","18288.0","310500.0",Y,N,House / apartment,Laborers,-8702,-565,0.0,23.8,1.5,248332.5,0.0,397750.5,22210.38,432884.385,""
"104669","0",M,"0",Married,Secondary / secondary special,Working,"90000.0","270000.0","28480.5","270000.0",Y,Y,House / apartment,"",-15572,-3208,-1725.0,42.7,8.8,2519914.5,1342021.5,1350000.0,35613.0,794830.3200000001,""
"104671","0",F,"0",Single / not married,Secondary / secondary special,Working,"126000.0","700830.0","20619.0","585000.0",Y,Y,House / apartment,Laborers,-20792,-106,0.0,57.0,0.3,707076.0,76151.79000000001,63238.5,6483.195,70927.155,""
"104672","0",F,"0",Married,Secondary / secondary special,Working,"157500.0","1061599.5","31171.5","927000.0",Y,Y,House / apartment,"",-19001,-2418,-1931.0,52.1,6.6,297000.0,290470.5,766957.5,34735.5,1611932.94,43021.46464285714
"104673","0",M,"1",Married,Secondary / secondary special,Working,"157500.0","331834.5","20295.0","252000.0",Y,N,House / apartment,Laborers,-13850,-1389,0.0,37.9,3.8,651852.99,207351.0,900000.0,35694.0,1161359.28,""
"104674","0",M,"2",Separated,Secondary / secondary special,Working,"126000.0","679500.0","19998.0","679500.0",Y,Y,House / apartment,Laborers,-13902,-2014,-1700.0,38.1,5.5,882000.0,704709.0,100309.5,11416.23,219082.995,""
"104675","0",F,"1",Married,Higher education,Working,"157500.0","654498.0","33592.5","585000.0",Y,Y,With parents,High skill tech staff,-11048,-904,-1128.0,30.3,2.5,754416.0,15921.0,517495.5,38914.425,1888057.7550000001,266603.6209090909
"104676","1",M,"0",Married,Secondary / secondary special,Working,"180000.0","215640.0","17064.0","180000.0",Y,Y,House / apartment,Drivers,-19863,-1202,-791.0,54.4,3.3,1371352.5,380718.0,526491.0,27435.465,284018.31,""
"104678","0",F,"0",Married,Secondary / secondary special,Pensioner,"148500.0","678996.0","30037.5","540000.0",N,Y,House / apartment,"",-20796,"365243",-410.0,57.0,-1000.7,"","",389403.0,15098.805,608613.345,""
"104679","0",F,"0",Married,Secondary / secondary special,Pensioner,"157500.0","407727.0","26185.5","333000.0",N,Y,House / apartment,"",-20363,"365243",-592.0,55.8,-1000.7,"","",716485.5,22978.89,943644.015,""
"104680","0",F,"0",Married,Higher education,Pensioner,"67500.0","604152.0","26739.0","540000.0",N,Y,House / apartment,"",-22233,"365243",0.0,60.9,-1000.7,494142.21,27769.5,247275.0,17642.835,771174.27,0.0
